,zip,state,excessive_count,readmission_ratio,predicted_rate,expected_rate,nursing_care,physical_therapy,occupational_therapy,pathology_services,medical_soc_services,home_health_aid,star_rating,timeliness,rx_ed,fall_risk,depression_check,flu_shot,pneumonia_shot,d_foot_care,move_buff,in_out_bed_buff,bathing_buff,move_pain_debuff,breathing_buff,oral_rx_buff,hospital_admit,urgent_noadmit,readmit_expectation,er_admit_expectation
451,48858,MI,2,0.9148000000000001,12.8,14.0,1,1.0,1.0,1.0,1.0,1.0,3.0,77.7,99.5,100.0,99.8,98.8,99.5,99.4,65.0,59.6,72.7,78.2,77.6,53.8,18.0,10.4,2,2
452,21801,MD,0,1.0855249999999999,15.474999999999998,14.550000000000002,1,1.0,1.0,1.0,1.0,1.0,3.5,94.3,98.2,100.0,98.4,89.2,88.1,99.0,75.9,69.7,79.1,73.5,74.6,66.2,15.1,13.2,2,1
453,1757,MA,4,0.97576,14.72,14.72,1,1.0,1.0,1.0,1.0,1.0,2.5,90.4,97.0,100.0,99.3,50.0,76.2,97.7,60.4,48.1,66.8,92.1,70.4,61.1,15.0,12.7,2,1
454,42066,KY,5,0.99985,13.649999999999999,14.25,1,1.0,1.0,1.0,1.0,1.0,2.5,85.7,97.1,99.6,99.2,70.1,76.5,98.7,66.1,69.0,69.2,66.6,68.8,58.7,15.6,15.4,1,1
455,4011,ME,3,0.94645,14.45,15.025000000000002,1,1.0,1.0,1.0,1.0,1.0,4.0,96.8,99.2,99.15,98.85,80.5,85.35,98.7,77.85,81.55000000000001,78.25,82.25,87.3,60.3,12.75,17.85,2,2
456,4240,ME,4,0.9648727272727272,14.490909090909092,15.127272727272727,1,1.0,1.0,1.0,1.0,1.0,3.5,88.0,98.9,99.5,97.2,69.7,73.4,99.1,70.4,64.9,80.2,86.3,85.8,62.0,14.9,17.8,2,1
457,4901,ME,2,1.0417,14.650000000000002,13.900000000000002,1,1.0,1.0,1.0,1.0,1.0,3.5,96.6,99.5,100.0,100.0,79.2,80.0,99.2,70.0,66.5,71.5,75.8,67.0,56.7,16.1,14.4,1,1
458,21701,MD,1,0.94645,14.45,15.025000000000002,1,1.0,1.0,1.0,0.5,1.0,3.5,91.2,99.6,99.5,98.94999999999999,81.19999999999999,85.8,99.15,69.6,68.05,73.85,81.05,72.85,55.550000000000004,18.9,9.8,2,3
459,49442,MI,2,1.0051833333333333,13.9,14.399999999999999,1,1.0,1.0,1.0,1.0,1.0,3.0,88.3,95.5,97.9,100.0,81.4,84.8,97.7,74.8,54.9,71.4,86.4,72.7,58.5,19.2,17.5,1,2
460,55102,MN,5,0.95998,15.540000000000001,16.16,1,1.0,1.0,1.0,1.0,1.0,2.5,92.2,93.1,97.3,99.5,76.2,88.0,98.8,66.6,66.2,61.3,65.6,56.4,40.6,17.2,16.0,2,2
461,48197,MI,9,0.9648727272727272,14.490909090909092,15.127272727272727,1,1.0,1.0,1.0,1.0,1.0,3.5,95.1,99.5,99.5,98.0,81.6,91.1,95.4,71.2,70.5,78.7,77.0,75.4,63.8,14.9,14.7,1,1
462,48108,MI,3,0.9252333333333334,13.899999999999999,15.050000000000002,1,1.0,1.0,1.0,1.0,1.0,4.5,98.7,100.0,100.0,98.7,82.4,58.7,95.2,73.7,71.7,86.4,89.2,80.9,75.2,10.7,8.7,0,0
463,48170,MI,3,0.9192499999999999,14.75,16.349999999999998,1,1.0,1.0,1.0,1.0,1.0,3.5,89.4,99.7,99.8,99.9,85.4,89.5,99.8,73.6,71.0,73.1,73.1,72.4,62.4,14.6,13.5,2,1
464,48910,MI,4,0.8873833333333332,13.600000000000001,15.266666666666666,1,1.0,1.0,1.0,1.0,1.0,3.125,90.07500000000002,98.55000000000001,99.975,99.10000000000001,86.425,88.65,98.6,68.25,68.125,70.5,70.625,70.775,64.025,14.875,11.375,2,2
465,1760,MA,1,1.0145166666666667,14.466666666666667,14.633333333333333,1,1.0,1.0,1.0,0.5,1.0,3.75,87.19999999999999,99.5,98.9,99.25,79.3,82.5,99.2,71.65,69.44999999999999,86.0,80.0,66.30000000000001,76.8,16.15,15.55,2,1
466,48867,MI,2,0.9848833333333333,13.783333333333333,14.0,1,1.0,1.0,1.0,1.0,1.0,4.5,88.4,99.2,99.9,100.0,86.75,84.95,99.4,83.0,90.94999999999999,80.8,98.85,86.1,67.19999999999999,13.3,13.3,2,2
467,49783,MI,1,0.9882500000000001,14.35,14.799999999999999,1,1.0,0.9166666666666666,0.8333333333333334,1.0,1.0,3.5833333333333335,89.95833333333336,98.05,99.80833333333334,98.08333333333333,75.46666666666667,69.71666666666667,98.64999999999999,73.45833333333333,65.84166666666667,77.64999999999999,87.85833333333335,78.89166666666667,64.01666666666667,14.891666666666666,10.991666666666667,2,0
468,63857,MO,4,0.9530000000000001,13.225000000000001,13.8,1,1.0,1.0,1.0,1.0,1.0,3.0,85.2,97.5,99.6,98.8,79.4,88.1,100.0,61.4,69.8,66.1,69.6,74.4,50.6,10.0,15.4,2,2
469,63401,MO,8,1.0165250000000001,13.825000000000001,13.699999999999998,1,1.0,1.0,1.0,1.0,1.0,2.5,92.1,98.4,99.6,99.3,79.8,88.7,98.7,58.2,50.5,58.2,62.5,60.8,47.4,17.5,11.8,1,1
470,65101,MO,3,1.0015166666666666,14.866666666666667,14.549999999999999,1,1.0,1.0,1.0,1.0,1.0,2.5,95.6,99.3,100.0,97.8,83.0,87.1,98.1,54.0,56.3,56.1,58.1,55.5,65.5,12.3,7.3,2,2
471,38930,MS,6,0.9767,11.799999999999999,11.866666666666667,1,1.0,1.0,1.0,1.0,1.0,2.5,88.4,91.5,99.6,98.0,75.7,85.3,100.0,68.5,63.5,64.4,63.9,77.4,44.9,13.8,14.3,2,1
472,48038,MI,4,1.007675,13.95,14.175,1,1.0,1.0,0.6666666666666666,1.0,1.0,3.3333333333333335,94.46666666666665,93.8,99.73333333333335,98.46666666666665,78.89999999999999,83.86666666666666,98.0,69.53333333333333,70.06666666666666,76.3,69.13333333333333,69.6,62.96666666666667,16.333333333333332,15.733333333333334,2,2
473,48183,MI,8,1.0021,14.900000000000002,14.950000000000003,1,1.0,1.0,1.0,1.0,1.0,3.5,94.4,99.7,100.0,99.7,75.4,87.2,99.8,70.6,69.9,77.9,74.6,78.2,58.6,17.9,14.9,1,1
474,49801,MI,1,0.92746,15.260000000000002,16.4,1,1.0,1.0,1.0,1.0,1.0,4.25,94.9,99.65,99.8,94.5,87.1,89.15,99.4,83.35,78.2,85.30000000000001,80.6,76.7,75.2,14.8,10.6,2,2
475,56201,MN,2,0.9600500000000001,13.175000000000002,13.850000000000001,1,1.0,1.0,1.0,1.0,1.0,4.0,98.0,99.6,100.0,98.2,93.9,95.1,100.0,75.8,69.6,78.0,78.5,80.2,62.9,16.0,14.9,2,2
476,55805,MN,4,0.7946,12.5,15.499999999999998,1,1.0,1.0,1.0,1.0,1.0,3.5,93.3,99.2,100.0,98.7,83.9,86.6,98.2,72.2,73.1,78.0,72.6,76.8,64.1,18.9,11.2,1,1
477,59101,MT,0,0.9224666666666667,12.533333333333333,13.700000000000001,1,1.0,1.0,1.0,0.0,1.0,2.5,94.4,93.3,97.7,97.5,86.1,98.9,97.4,54.8,50.5,62.4,64.7,65.1,35.8,12.6,21.2,2,1
478,59715,MT,0,1.050775,13.7,13.425,1,1.0,1.0,1.0,1.0,1.0,3.5,82.9,95.5,99.7,99.8,81.8,90.2,87.7,77.2,79.4,82.3,76.2,82.9,71.4,19.9,8.3,1,2
479,89148,NV,3,0.8980599999999999,12.219999999999999,13.360000000000003,1,1.0,1.0,1.0,0.5,1.0,2.75,94.75,93.6,99.45,96.69999999999999,77.95,88.30000000000001,93.6,61.150000000000006,75.19999999999999,68.35,64.2,66.0,47.400000000000006,17.700000000000003,13.149999999999999,2,2
480,69361,NE,14,1.02326,15.12,14.739999999999998,1,1.0,1.0,1.0,1.0,1.0,4.0,98.8,99.8,100.0,99.2,81.6,87.4,98.8,76.6,78.5,70.5,83.5,78.3,61.3,13.9,9.5,2,2
481,69162,NE,2,1.0206666666666668,15.083333333333334,15.016666666666667,1,1.0,1.0,1.0,1.0,1.0,5.0,99.6,100.0,100.0,100.0,89.0,95.9,100.0,81.1,75.2,85.4,82.9,83.1,71.5,16.2,12.2,2,1
482,69101,NE,3,1.0097,16.080000000000002,17.06,1,1.0,1.0,1.0,1.0,1.0,4.0,92.2,98.6,100.0,98.6,81.5,94.1,96.2,71.3,69.8,80.2,84.2,80.2,60.2,10.7,15.5,2,2
483,89106,NV,8,0.9730166666666668,14.783333333333333,14.966666666666663,1,1.0,1.0,1.0,1.0,1.0,3.0,97.9,99.0,94.7,98.9,57.5,41.1,95.5,66.9,59.3,79.8,78.6,63.6,69.4,13.0,15.5,0,0
484,65270,MO,6,1.1358833333333334,18.4,16.133333333333333,1,1.0,1.0,1.0,1.0,1.0,4.5,97.8,100.0,100.0,99.9,84.5,90.2,99.8,79.4,78.1,77.9,81.0,79.1,70.8,15.0,15.3,2,1
485,63935,MO,2,1.0294166666666666,16.466666666666665,16.15,1,1.0,1.0,1.0,0.0,1.0,3.0,96.9,99.2,99.5,90.1,83.4,90.0,97.0,62.2,56.7,73.5,65.8,60.0,57.1,13.9,9.2,2,2
486,76104,TX,12,0.9873000000000001,16.28,15.940000000000001,1,1.0,0.5,1.0,1.0,1.0,2.25,93.85,97.8,99.65,99.85,59.650000000000006,76.85,99.85,53.65,38.5,63.65,55.05,43.0,36.3,15.2,13.2,2,2
487,15146,PA,4,1.0294166666666666,16.466666666666665,16.15,1,1.0,1.0,1.0,1.0,1.0,3.25,96.75,93.82499999999999,99.95,98.92500000000001,75.25,87.325,95.9,67.125,60.75,74.825,73.85,66.64999999999999,63.10000000000001,15.075,14.05,2,1
488,78572,TX,6,0.9258833333333333,14.166666666666666,15.399999999999999,1,1.0,1.0,1.0,1.0,1.0,5.0,99.2,99.6,100.0,99.6,96.3,97.9,100.0,84.3,81.2,90.0,100.0,97.4,93.3,17.3,9.4,2,2
489,13501,NY,3,0.9873666666666665,15.516666666666666,15.733333333333334,1,1.0,1.0,1.0,1.0,1.0,2.5,88.7,98.2,99.3,95.8,70.2,85.0,90.7,66.3,55.4,64.8,56.0,57.2,48.3,17.1,17.2,2,2
490,16365,PA,0,1.0425333333333333,23.133333333333336,22.166666666666668,1,1.0,1.0,1.0,1.0,1.0,3.125,90.125,98.225,99.8,98.85000000000001,78.77499999999999,86.42500000000001,97.82499999999999,69.75,64.1,75.5,77.9,70.95,66.875,15.75,10.525,2,2
491,38261,TN,2,1.0319600000000002,17.2,16.480000000000004,1,1.0,1.0,1.0,1.0,1.0,1.5,81.5,96.2,99.1,100.0,39.2,38.5,98.3,50.6,43.8,45.2,50.1,47.2,39.5,15.7,18.7,2,2
492,43701,OH,3,1.07288,19.119999999999997,17.52,1,1.0,1.0,1.0,0.5,1.0,3.0,92.15,96.5,99.55,95.3,85.25,92.0,90.55000000000001,65.6,65.44999999999999,66.25,69.95,61.6,58.4,16.1,15.05,2,2
493,76201,TX,8,1.10632,18.060000000000002,16.26,1,1.0,1.0,1.0,1.0,1.0,3.75,87.85,99.80000000000001,99.0,97.19999999999999,75.8,82.65,98.35,73.75,76.85,78.55,72.55000000000001,77.25,66.25,17.0,14.15,2,1
494,75801,TX,3,0.9631333333333334,15.899999999999999,16.416666666666668,1,1.0,1.0,1.0,1.0,1.0,4.25,98.65,99.3,100.0,99.95,79.15,84.44999999999999,100.0,79.45,78.6,83.19999999999999,76.45,82.1,67.35,16.1,12.9,2,2
495,45750,OH,1,0.99908,16.880000000000003,16.96,1,1.0,1.0,1.0,0.0,1.0,3.0,93.1,99.0,100.0,99.0,85.3,93.1,100.0,71.0,72.6,65.5,65.3,54.4,50.8,15.4,14.4,2,2
496,28112,NC,6,1.0363333333333333,15.783333333333337,15.383333333333333,1,1.0,1.0,1.0,1.0,1.0,4.0,93.0,99.8,99.5,98.7,88.0,94.1,99.5,77.8,77.8,81.3,78.1,80.2,74.2,18.0,13.0,1,1
497,28092,NC,4,0.95422,15.02,15.74,1,1.0,1.0,1.0,1.0,1.0,4.0,97.6,99.3,100.0,98.9,87.2,89.4,96.9,78.8,73.4,77.5,80.6,72.9,69.8,19.6,12.7,1,2
498,27804,NC,4,1.0470166666666667,15.100000000000001,15.049999999999997,1,1.0,1.0,1.0,1.0,1.0,4.0,92.3,100.0,100.0,100.0,77.5,84.2,96.2,70.2,78.9,76.5,90.0,82.7,66.4,12.4,16.6,0,0
499,45601,OH,1,1.0156666666666667,15.216666666666667,14.949999999999998,1,1.0,1.0,1.0,1.0,1.0,3.5,97.46,99.64000000000001,99.64,98.76,74.0,73.52000000000001,98.8,72.52000000000001,66.94000000000001,78.16,77.0,71.0,64.22,17.24,16.839999999999996,1,1
500,18201,PA,8,1.0314249999999998,15.4,14.799999999999997,1,1.0,1.0,1.0,1.0,1.0,3.0,94.5,99.7,100.0,99.9,78.7,85.0,99.0,75.7,66.5,74.6,64.4,53.9,57.7,15.5,17.3,2,2
501,18102,PA,1,0.9899400000000002,14.540000000000001,14.819999999999999,1,1.0,1.0,1.0,1.0,1.0,3.5,96.2,98.9,100.0,99.8,84.3,90.7,98.4,66.1,68.3,77.0,70.8,74.6,57.4,19.7,9.7,2,2
502,37643,TN,3,1.0568,14.275,13.475,1,1.0,1.0,1.0,0.5,1.0,2.75,98.0,100.0,100.0,99.75,50.150000000000006,55.2,99.5,59.5,60.5,54.75,55.65,40.95,34.5,14.45,8.1,2,2
503,11201,NY,2,1.06152,14.780000000000001,13.86,1,1.0,1.0,1.0,1.0,1.0,3.0,96.0,99.4,99.8,99.7,89.0,92.4,99.9,65.9,56.8,70.9,58.9,58.7,48.4,17.5,9.2,2,2
504,11042,NY,6,1.0048666666666668,14.333333333333336,14.450000000000001,1,1.0,1.0,1.0,1.0,1.0,2.5,90.9,99.3,99.9,99.9,77.7,91.3,99.0,68.2,63.1,70.0,66.4,69.9,54.6,19.4,16.7,1,1
505,11040,NY,6,0.9495166666666667,14.516666666666666,15.000000000000002,1,1.0,1.0,1.0,1.0,1.0,4.0,95.7,99.8,100.0,99.3,85.3,86.5,100.0,72.8,78.3,79.5,85.5,80.9,69.4,22.8,16.1,1,2
506,11510,NY,3,1.06578,18.5,17.3,1,1.0,1.0,1.0,1.0,1.0,4.0,95.8,99.7,100.0,99.5,88.5,93.3,100.0,76.6,79.3,78.7,76.0,78.6,74.6,17.4,10.2,1,2
507,44708,OH,3,1.00888,16.56,16.419999999999998,1,1.0,1.0,1.0,1.0,1.0,5.0,98.8,100.0,100.0,100.0,76.6,83.5,99.0,82.4,88.5,88.1,94.6,86.3,74.8,15.9,15.8,2,1
508,11203,NY,3,1.064728,16.296000000000003,15.595999999999997,1,1.0,1.0,1.0,1.0,1.0,3.5,97.6,99.7,100.0,97.4,67.0,71.4,96.5,73.1,73.3,73.7,69.2,72.3,61.3,19.2,13.5,1,1
509,11221,NY,3,1.07828,16.52,15.9,1,1.0,1.0,1.0,1.0,1.0,4.0,96.7,99.1,99.8,99.6,74.8,87.5,99.5,82.6,83.2,83.1,78.2,77.1,72.3,18.2,11.9,1,2
510,77802,TX,1,1.0783400000000003,17.079999999999995,15.780000000000001,1,1.0,1.0,1.0,1.0,1.0,4.0,100.0,100.0,100.0,100.0,72.5,81.5,100.0,74.4,69.6,81.9,88.2,70.5,86.9,13.5,8.6,2,2
511,75020,TX,5,0.959775,14.950000000000001,15.375,1,1.0,1.0,1.0,1.0,1.0,3.25,93.89999999999999,97.75000000000001,99.775,93.5,74.225,72.125,99.8,75.0,68.85000000000001,78.575,75.125,59.25,58.50000000000001,11.675,11.5,2,2
512,76301,TX,11,0.94878,15.02,15.419999999999998,1,1.0,1.0,1.0,1.0,1.0,2.75,87.0,94.5,99.85,97.05,69.6,74.9,98.0,64.0,71.05000000000001,74.25,72.3,74.1,55.2,12.75,13.2,2,2
513,16214,PA,2,0.9913,15.75,15.833333333333334,1,1.0,1.0,1.0,1.0,1.0,3.125,86.42500000000001,99.375,99.375,96.8,70.075,76.5,97.15,58.05,64.2,62.099999999999994,67.625,46.4,53.725,15.95,20.6,2,1
514,17602,PA,0,0.97966,15.860000000000003,16.09,1,1.0,1.0,1.0,1.0,1.0,2.75,93.85,98.95,98.9,99.0,62.050000000000004,74.4,94.4,62.949999999999996,54.7,59.099999999999994,55.5,50.8,46.400000000000006,15.55,13.85,2,2
515,43055,OH,2,0.98316,16.880000000000003,16.639999999999997,1,1.0,1.0,1.0,1.0,1.0,4.0,97.9,100.0,98.8,95.7,92.5,91.2,100.0,70.7,66.1,79.7,66.8,79.4,57.0,19.1,12.2,1,1
516,29646,SC,4,0.8907833333333333,14.0,15.633333333333333,1,1.0,1.0,1.0,1.0,1.0,2.6666666666666665,92.53333333333335,92.76666666666665,99.66666666666667,95.06666666666666,74.86666666666666,87.93333333333332,96.3,55.13333333333333,44.199999999999996,52.23333333333334,73.86666666666666,60.79999999999999,46.13333333333333,11.566666666666668,7.300000000000001,0,0
517,37087,TN,3,0.8938200000000001,14.180000000000001,15.66,1,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.6666666666666665,96.0,95.53333333333332,98.96666666666665,99.0,24.166666666666668,34.9,93.06666666666668,71.56666666666666,64.43333333333334,77.16666666666667,45.666666666666664,40.800000000000004,34.833333333333336,14.533333333333333,11.200000000000001,0,0
518,76240,TX,2,1.0391750000000002,20.925,20.174999999999997,1,1.0,0.0,0.0,1.0,1.0,4.5,97.9,98.7,100.0,99.7,90.9,98.7,98.4,79.2,65.1,87.8,85.1,79.7,68.1,11.6,17.0,2,1
519,78852,TX,4,1.0391750000000002,20.925,20.174999999999997,1,1.0,1.0,1.0,1.0,1.0,4.333333333333333,96.3,99.89999999999999,99.93333333333334,99.23333333333333,91.66666666666667,94.63333333333333,100.0,77.56666666666666,66.0,86.93333333333334,74.76666666666667,73.96666666666667,73.56666666666666,12.733333333333334,10.933333333333332,2,2
520,78155,TX,0,1.0719666666666667,16.283333333333335,15.083333333333334,1,1.0,1.0,1.0,1.0,1.0,4.5,98.4,99.8,99.8,99.7,69.2,97.6,100.0,76.0,94.7,85.4,100.0,94.0,62.9,12.3,11.9,2,2
521,16801,PA,1,1.0083,15.366666666666667,15.4,1,1.0,1.0,1.0,0.5,1.0,3.25,93.65,98.1,100.0,99.85,84.69999999999999,90.15,92.8,70.15,60.15,72.45,73.15,61.3,64.5,12.3,15.350000000000001,2,1
522,77090,TX,4,1.07614,17.76,16.32,1,1.0,1.0,1.0,1.0,1.0,3.75,96.95,99.5,99.75,99.65,90.5,95.25,99.80000000000001,72.55000000000001,68.05,77.1,74.9,75.05000000000001,58.400000000000006,16.65,12.3,2,2
523,78582,TX,6,1.0536400000000001,15.800000000000002,15.12,1,1.0,1.0,1.0,1.0,1.0,3.5,93.5,99.2,100.0,89.3,91.0,92.8,97.4,74.0,71.5,76.8,71.0,76.0,62.9,13.7,14.3,2,1
524,78596,TX,2,1.046625,15.325000000000001,14.65,1,1.0,1.0,1.0,1.0,1.0,4.0,98.65,99.35,100.0,99.35,88.85,91.94999999999999,96.25,66.65,72.9,76.4,72.80000000000001,80.9,43.75,10.149999999999999,14.45,2,2
525,28546,NC,3,1.0569499999999998,16.75,15.916666666666666,1,1.0,1.0,1.0,1.0,1.0,3.5,98.7,99.4,100.0,99.4,74.7,84.6,100.0,67.8,80.8,67.9,68.1,70.6,48.0,18.7,19.1,2,1
526,37743,TN,4,1.0310000000000001,18.2,17.65,1,1.0,1.0,1.0,1.0,1.0,1.5,89.0,99.05,99.8,99.65,34.0,36.15,100.0,34.25,36.05,22.95,19.4,8.600000000000001,12.95,19.85,12.75,2,2
527,37604,TN,10,1.1526166666666666,17.05,15.466666666666667,1,1.0,1.0,1.0,0.5,0.5,3.75,95.44999999999999,97.75,99.7,98.35,85.9,89.69999999999999,96.35,79.55000000000001,76.15,83.30000000000001,80.9,80.95,74.6,19.25,15.600000000000001,2,1
528,45429,OH,3,1.0590666666666666,15.100000000000001,14.816666666666668,1,1.0,1.0,1.0,1.0,1.0,3.6666666666666665,97.7,99.56666666666666,100.0,99.76666666666667,83.93333333333334,85.06666666666666,99.89999999999999,72.50000000000001,68.2,78.10000000000001,73.60000000000001,68.06666666666666,64.06666666666666,16.366666666666664,13.166666666666666,2,2
529,75119,TX,0,0.9668499999999999,13.724999999999996,14.175000000000002,1,1.0,1.0,1.0,1.0,1.0,3.0,98.8,95.4,99.8,96.0,75.9,85.1,90.3,72.9,64.3,78.2,72.1,73.4,66.1,19.8,14.6,2,2
530,77070,TX,4,1.00174,18.46,18.280000000000005,1,1.0,1.0,1.0,1.0,1.0,4.0,97.1,99.8,100.0,99.9,89.7,95.8,100.0,76.5,72.0,79.8,75.3,76.1,63.2,19.4,15.0,2,1
531,27215,NC,1,1.0530833333333331,15.533333333333331,15.366666666666667,1,1.0,0.0,1.0,1.0,1.0,2.0,92.2,98.5,99.4,99.0,53.7,71.1,94.9,55.8,42.7,58.3,57.6,74.1,35.8,17.4,20.0,2,2
532,16335,PA,9,0.9661250000000001,15.974999999999996,16.15,1,1.0,1.0,1.0,1.0,1.0,3.5,95.2,99.75,99.95,99.9,84.35,88.75,99.75,71.19999999999999,70.5,73.95,72.05000000000001,68.65,63.95,16.8,13.4,1,2
533,43302,OH,12,0.9648,15.64,15.98,1,1.0,1.0,1.0,1.0,1.0,4.25,98.8,98.7,99.85,97.6,81.6,86.15,96.45,74.3,72.80000000000001,83.1,83.65,81.3,67.5,15.649999999999999,15.299999999999999,2,2
534,18431,PA,3,1.0313,15.6,15.174999999999999,1,1.0,0.5,0.5,1.0,0.5,2.25,92.95,96.80000000000001,99.85,99.05,49.1,57.65,98.95,70.25,51.7,60.7,51.099999999999994,41.099999999999994,45.65,14.149999999999999,10.5,2,2
535,18103,PA,9,0.9668666666666667,15.9,16.46666666666667,1,1.0,1.0,1.0,1.0,1.0,2.125,87.89999999999999,98.625,96.2,94.525,55.625,80.45,95.375,40.3,47.925000000000004,44.6,42.275,41.325,38.95,10.45,15.500000000000002,2,2
536,18104,PA,3,0.9666500000000001,14.200000000000001,14.516666666666666,1,1.0,1.0,1.0,1.0,1.0,3.0,91.7,98.5,98.1,97.0,72.7,75.7,99.7,71.5,62.9,77.2,63.0,63.8,53.5,14.0,17.3,2,1
537,18017,PA,5,0.9962,16.433333333333334,16.5,1,1.0,1.0,1.0,1.0,1.0,3.3333333333333335,98.0,99.06666666666668,99.7,98.93333333333334,79.93333333333334,85.0,97.16666666666667,70.86666666666666,60.96666666666667,73.33333333333333,64.33333333333333,64.06666666666666,51.666666666666664,13.200000000000001,12.4,2,2
538,28144,NC,4,1.04224,16.6,15.64,1,1.0,1.0,1.0,1.0,1.0,4.0,100.0,100.0,99.4,100.0,80.2,87.7,100.0,69.0,84.9,74.5,52.3,77.5,31.3,17.3,10.0,2,2
539,26651,WV,2,0.9877800000000001,16.06,17.04,1,1.0,1.0,1.0,1.0,1.0,2.5,89.7,85.3,99.0,88.1,66.1,61.8,81.4,60.3,70.9,69.7,72.5,66.9,66.6,19.1,9.4,2,2
540,54868,WI,1,0.93718,15.539999999999997,16.18,1,1.0,1.0,1.0,1.0,1.0,3.5,89.0,94.55,99.6,97.75,58.55,56.95,99.25,78.05,79.8,73.6,85.6,87.65,65.1,17.0,14.9,2,2
541,20176,VA,6,0.98004,15.419999999999998,15.62,1,1.0,1.0,0.0,1.0,1.0,3.5,94.8,98.1,100.0,99.6,85.9,87.2,95.2,76.5,67.7,78.6,70.4,77.4,71.1,18.4,14.6,2,1
542,78130,TX,4,0.9854200000000001,14.1,14.200000000000003,1,1.0,1.0,1.0,1.0,1.0,3.0,96.0,99.3,100.0,97.3,88.4,92.7,98.4,59.5,54.5,69.7,76.8,73.6,49.8,15.0,21.7,2,2
543,74804,OK,8,0.99978,15.060000000000002,15.040000000000001,1,1.0,1.0,1.0,1.0,1.0,2.0,88.5,84.5,100.0,98.4,35.4,33.3,100.0,67.3,59.1,52.3,55.2,51.1,49.5,13.5,21.1,2,1
544,74960,OK,1,0.8697,2.9,3.3,1,1.0,1.0,1.0,1.0,1.0,3.6666666666666665,97.96666666666665,97.56666666666666,99.5,95.7,84.33333333333333,91.26666666666667,92.76666666666667,69.10000000000001,67.16666666666667,80.8,69.23333333333333,65.73333333333333,61.366666666666674,14.533333333333333,15.766666666666667,2,1
545,70526,LA,2,0.9433,12.200000000000001,12.974999999999998,1,1.0,1.0,1.0,1.0,1.0,4.0,97.2,99.7,99.9,99.8,79.5,90.0,98.9,74.8,76.3,81.2,77.9,77.3,63.7,14.2,11.0,1,1
546,24541,VA,8,0.9494599999999999,14.339999999999998,14.959999999999999,1,1.0,1.0,1.0,1.0,0.0,5.0,98.7,100.0,100.0,100.0,81.2,85.3,100.0,84.5,85.9,96.8,92.7,85.8,79.5,12.8,10.0,2,2
547,79912,TX,0,0.964925,14.149999999999999,14.75,1,1.0,0.0,0.0,1.0,1.0,3.0,88.8,96.1,100.0,98.7,86.8,94.0,97.2,66.3,61.8,69.2,71.7,64.9,50.5,14.8,18.1,2,1
548,73801,OK,1,1.0113,12.9,12.8,1,1.0,1.0,1.0,1.0,1.0,2.5,91.2,89.0,100.0,98.9,83.2,74.7,88.9,70.1,45.5,78.7,61.3,53.2,55.0,16.5,16.3,2,2
549,71463,LA,2,0.9347,14.05,14.95,1,1.0,1.0,1.0,1.0,1.0,3.0,97.4,99.0,100.0,100.0,83.8,87.8,100.0,66.0,48.6,52.8,53.5,68.9,49.1,13.0,10.4,0,0
550,77566,TX,1,0.9822000000000001,14.180000000000001,14.639999999999997,1,1.0,1.0,1.0,0.0,1.0,3.0,93.9,97.6,99.7,98.4,68.9,86.2,94.5,65.3,62.9,73.7,57.6,70.1,51.9,13.9,18.3,2,2
551,73701,OK,0,0.945875,14.475000000000001,15.524999999999999,1,1.0,1.0,1.0,0.5,1.0,3.5,97.6,95.7,99.9,97.15,81.85,85.0,97.69999999999999,77.8,66.55000000000001,77.6,77.30000000000001,77.15,67.75,19.1,11.8,2,2
552,2115,MA,12,0.97712,13.719999999999999,14.419999999999998,1,1.0,1.0,1.0,1.0,1.0,3.0,96.9,96.6,99.7,99.3,83.8,88.2,95.6,72.5,59.4,71.8,69.6,77.4,61.6,16.4,10.7,2,2
553,53511,WI,2,0.7901,2.9,3.7,1,1.0,1.0,1.0,1.0,1.0,3.5,97.8,98.7,100.0,100.0,98.7,100.0,100.0,62.5,52.8,57.7,86.1,83.1,51.1,11.2,10.1,2,3
554,28645,NC,1,0.89696,13.88,15.420000000000002,1,1.0,1.0,1.0,1.0,1.0,4.5,99.3,99.6,100.0,100.0,77.5,87.0,100.0,81.6,85.3,85.2,80.5,85.1,79.1,15.4,14.7,2,2
555,24382,VA,2,0.976225,12.45,12.85,1,1.0,1.0,1.0,1.0,1.0,3.0,91.7,99.3,99.7,92.3,72.4,79.7,99.0,70.1,67.1,69.9,64.7,67.7,59.3,11.7,19.5,2,1
556,53226,WI,6,0.99674,14.14,14.319999999999999,1,1.0,1.0,1.0,1.0,1.0,3.0,88.25,97.15,100.0,99.15,67.5,81.25,97.95,64.6,68.44999999999999,76.75,75.9,62.5,54.1,14.1,11.100000000000001,2,2
557,72501,AR,6,1.00372,16.02,15.88,1,1.0,1.0,1.0,1.0,1.0,3.0,97.1,98.1,99.7,98.9,79.6,91.6,99.3,67.9,60.5,62.4,68.3,64.3,45.1,18.1,15.6,2,1
558,27534,NC,3,0.9840199999999999,14.280000000000001,14.4,1,1.0,1.0,1.0,1.0,1.0,4.0,98.1,99.5,100.0,100.0,81.1,86.1,100.0,76.4,85.4,84.1,75.9,91.6,71.0,22.4,13.6,1,2
